Expected Years of Schooling,avg_temp,Marriage,avg_income,Divorce,HDI Rank (2021),avg_temp_c,education_expenditure,IQ,Hemisphere_Northern Hemisphere,Hemisphere_Southern Hemisphere
16.149972469094216,18.26119991383516,5.085843199311242,49858.348326321706,2.3024426938414946,17.113290992042387,5.653297165789233,2605.356684737578,95.71998796716925,1,0
16.195948349186875,19.321404341308885,5.117024776030326,51198.98058314253,2.3336151161758223,23.712569375296027,5.653297165789233,2545.1432657328564,97.15700334050476,1,0
16.43844966449789,18.80967587529924,5.131878486206776,52347.34139829769,2.317241555296094,20.69588974520573,5.653297165789233,2638.325315301426,97.39924626559036,1,0
16.568814564745143,18.26844530802666,5.119942439268064,50298.08599743539,2.3049298804658145,14.883530911886345,5.653297165789233,2702.541304119126,96.12918148149404,1,0
17.09687166651968,14.117645815530592,4.929566766507938,39847.02678187814,1.9727309536235311,11.23627766488844,11.206263406577236,1865.125497903524,100.35591715171158,1,0
19.65325461698294,14.51465140499139,4.129667884982094,38108.57569718853,2.1203001061778246,17.711211318410086,19.491387084945703,2396.7294146155205,97.39254341698934,1,0
16.05535735160273,12.83760791162256,4.940543733983164,16179.729791095348,1.800270883444213,32.4793379840715,9.393645098255172,667.6235363789277,95.7752999027782,1,0
17.337775221808847,12.163238478120746,4.312191018713398,40762.93333769843,1.830146223127855,19.64938832745491,13.251244408937504,2055.060032136125,99.49039034148365,1,0
17.06966424051194,13.43947292388038,4.430177051448368,40788.99227683294,1.8472378246816417,18.861788680231555,13.052290422041173,1979.9462419677616,98.81878426112276,1,0
17.49682490417477,12.782067406283442,4.410085216552292,40466.54190593177,1.8388198792469928,19.519831472560256,13.277225781603736,2109.0008533845757,98.8100028110376,1,0
17.389478472537032,12.654010180389394,4.267531684221807,40246.1757091086,1.8282249769473304,16.563545864140337,13.395210960554216,2122.280719485267,99.18220319340584,1,0
17.30151462210399,12.976729215476508,4.172605492735068,39659.8311826138,1.820627247366968,16.012849710732638,13.106737574581986,2030.9133897321628,99.4552919310134,1,0
17.144791812179943,13.255016635635808,4.413515569017444,41537.190322153365,1.850261590608641,15.195008522857488,13.24169461380766,2129.136992686997,98.99939525092417,1,0
17.335585208429226,12.824278574052714,4.373292609760266,37882.92434136447,1.7801792601576187,18.32016501946072,12.961914842220096,2018.34154367295,99.902173570715,1,0
17.095763544135078,13.242344779330866,4.290420043815894,41158.77507603949,1.7751681848642455,19.718191463575003,13.025106207126385,1992.136693613267,98.80854998239404,1,0
16.240278489644844,11.589669061339672,6.94841330465552,9754.861559366962,3.045995464109837,36.68393314387954,7.956452418025222,483.5473318022688,95.70314697656652,1,0
15.871174358099132,16.83534463430806,3.675266070977323,38939.193269201154,1.91773479952334,26.883199040773512,15.020278256282328,1989.8433139587064,97.30215187485014,1,0
17.55340714727122,24.939486947249716,3.44440340953496,7446.567417507158,1.139306418159814,22.483242334135152,12.6015938443335,409.7462800450428,88.29712891336501,1,0
16.54006299739789,29.023717231296946,5.325911620030211,8061.385451033334,2.4648340658825605,57.47246808529248,5.653297165789233,522.0757679914918,87.33790178236076,1,0
14.561778823202811,16.268817294487818,7.416733172104461,7307.867778941963,1.5754925210607371,51.65835529052003,11.681485732732543,191.3429877182896,88.69380578907979,1,0
16.26963208853352,31.720149918412307,6.876182011663797,42341.50009913035,1.9487477249851155,6.867804598578379,28.278082804298517,1385.5940857961198,106.06849370120536,1,0
15.607722674713498,34.82781193302596,2.91036394235817,40561.27959178348,0.7234850167049299,25.48150872748964,29.093752178230087,916.4808903182044,83.3190068877624,1,0
8.658349991,24.939486947249716,4.940543733983164,7446.567417507158,1.800270883444213,35.0,5.653297165789233,409.7462800450428,88.29712891336501,0,0
16.757026500758517,24.939486947249716,3.1349532397404616,7446.567417507158,1.800270883444213,57.87358241893462,18.448169561046747,409.7462800450428,88.29712891336501,0,1
14.577547092552932,24.939486947249716,5.716055858174583,7446.567417507158,1.7928284098922245,43.58169211624523,11.07375479193528,409.7462800450428,88.29712891336501,1,0
16.21244102065524,32.6859262239716,5.4469087553263416,17972.394819455192,2.047405882282913,35.77360345662614,25.587549698939497,1407.1408659137323,77.00275540974091,1,0
16.141900128524668,32.759208192850934,5.554698833293836,18536.89388287261,2.120031020299794,42.21169824100041,25.07230522450807,1263.3732279024173,77.80503608810787,1,0
16.154888606460677,32.74775672462361,5.357732888754288,17066.851666123075,2.1721118119011003,37.08509605032753,25.56355891456324,1245.899325670557,77.4465191056359,1,0
15.879547108066063,32.8896339068412,5.566364938944538,17538.954442784147,2.1101244103161982,33.73541032180773,25.06776390198696,1238.1255634302918,77.16816179753823,1,0
16.202802829204092,31.92867972423318,5.548940124682575,16675.672225213588,2.061315735336339,34.40816631218089,25.18266935381853,1245.4550058729178,77.48817383467461,1,0
16.16302265097803,32.7477407598279,5.66591254760308,18368.914292265225,2.0932249928947853,34.69715690879057,24.49142331761298,1313.405337996723,76.74764776972587,1,0
16.036777104014213,32.85917976548838,5.507751707639361,17988.962702118082,2.132138501548668,35.308360665018135,25.839517496720102,1225.140353168929,76.70393007649413,1,0
16.366028225421555,32.85747639612303,5.616305785747547,16147.758615391476,2.1361606127074406,34.98654150413364,25.46494882395617,1313.206799265929,76.64231883218062,1,0
15.918425960285113,10.7416757005479,4.963906609750151,14121.148200020729,2.452691180790315,29.795817760988115,11.46958080261596,749.0324697561997,100.56362793758534,1,0
17.948992196063248,20.865482142741943,1.859456393437688,26259.875789090096,1.6358720496639103,25.658300592212683,18.354181843083342,1138.8479638902522,95.62066910350372,1,0
16.220963892401695,18.460763946217547,3.1266713322418545,32236.16000218764,1.4324248026955568,31.71823175611489,14.418032174907207,1402.5528179711073,94.5443402521508,1,0
8.658349991,24.939486947249716,4.940543733983164,7446.567417507158,1.800270883444213,35.0,5.653297165789233,409.7462800450428,88.29712891336501,0,0
16.587113288711812,17.959026813932027,3.2846424051444867,11564.181524740718,0.6512201335166662,43.52314678228469,15.116526422579748,441.7771349481309,87.92252679268293,0,1
16.691903612270448,19.103709260545685,3.2086804629204027,9514.27089114053,0.7214640758366927,41.419657076390045,14.618091816580382,480.1909467421727,87.41644221029473,0,1
16.871171655092077,18.922122934537665,3.312576924838365,12403.83206805072,0.7247698638326084,37.1964862381582,14.039908712351616,481.0521704898043,88.13428456699057,0,1
16.66609818560404,18.55457408745372,3.329218887731339,10350.623032740692,0.6722404197110678,39.1857741072329,14.330744635618572,451.94229603844906,88.81908819921374,0,1
16.76063022272924,18.26522471080287,3.445711662284225,9889.942181601751,0.6898350817215624,37.73847074172717,14.850962748056984,430.6545006732807,88.20991189837142,0,1
16.796062659818965,18.41631328256232,3.244570537038183,10661.540686176617,0.6782490923183419,42.55079558666778,14.26541828272279,487.661850300571,88.58591784135399,0,1
16.61743666914272,18.602424014125116,3.2630244681837897,10516.22995427692,0.7277664187968397,37.47554252882139,14.608432364695052,495.0210369730671,87.24664518262567,0,1
16.598009515423247,19.0564457438508,3.176848844376904,12252.207945968385,0.6973356228198314,40.67071717106586,15.520407085242216,507.19517491712975,87.71288218283058,0,1
14.7676471963819,29.27221248622155,5.157317104467641,9327.848918265723,0.8782717696144946,85.01762031345294,22.042485381307763,460.1812926013656,85.91807264410734,1,0
14.758651389608138,29.71566676583819,5.0988628573144,6917.962786874328,0.926567495412225,85.34316967455928,20.95533060654807,520.1212123621268,86.96442010731546,1,0
14.709568831236396,29.69439667245107,5.305300755685016,8185.777178661622,0.9206232399863232,88.34445438576445,22.500069988942972,368.4805461897504,88.24470271342885,1,0
14.987238302571232,29.605679998731404,5.24904264380529,9687.077140009147,0.9276894993155892,88.80693528935022,22.15718154599982,536.9284264158346,88.01007504578315,1,0
14.947815924448497,29.540238664968427,5.097302670598557,8664.417146468506,0.84785193759883,84.0215644450174,21.906811186878382,352.72343887918686,87.22040232971169,1,0
14.710211498338689,30.44449124098056,5.10680892164773,8323.238130827882,0.8803590016514197,85.94890923671524,21.71871920995789,515.6088376577288,87.04606980660218,1,0
14.888299658858733,29.47842824683798,5.147336646785561,8148.290294347998,0.92299558721211,84.87780425692344,21.18021512808301,468.5946282119917,87.27404617453772,1,0
14.818570770189895,29.854032702831265,5.323827311245856,7888.956442233244,0.8437677564121181,87.12346939238505,21.53813896644572,404.4972389268619,86.32762758417238,1,0
16.821517570984952,24.939486947249716,5.741801072909378,7446.567417507158,0.6446970574484632,22.7785982526341,18.822360871096603,409.7462800450428,88.29712891336501,1,0
13.0626472710464,24.939486947249716,3.683285874055388,7446.567417507158,0.9751690992107126,62.2061751718434,5.653297165789233,409.7462800450428,88.29712891336501,1,0
15.81646965430008,13.202320979325789,5.246236761625435,11902.495096363347,1.7261601985653112,30.98222159018245,9.497959064845116,505.0679559460693,94.5415661209812,1,0
12.35766385322736,24.939486947249716,4.539617085169597,7446.567417507158,0.8003827923434379,126.60743908896052,28.188986654682115,409.7462800450428,88.29712891336501,1,0
16.205378596878298,24.939486947249716,6.661903048347189,7446.567417507158,3.11714835614033,35.26415574674083,8.353923280261206,409.7462800450428,88.29712891336501,1,0
16.24225915770724,24.939486947249716,4.940543733983164,7446.567417507158,1.800270883444213,32.920795820749355,28.377682577387155,409.7462800450428,88.29712891336501,1,0
10.530746164409578,32.62545407486413,3.808978787431758,714.6015802387983,1.1663766224309349,135.26960278235362,5.653297165789233,64.49547161087814,55.65311298109855,1,0
15.672500588645274,13.936715213858802,7.519494162750559,3879.598817169228,2.547084078111109,50.804588307630496,6.571592948272454,235.61303934254707,89.00987446848562,1,0
15.763275068847957,13.455385552537503,7.429307084590145,7029.111434131791,2.5143647183978173,50.17531448491157,7.225013941613895,137.82147403033846,89.88945678364016,1,0
15.526161946782592,13.65884327473991,7.335930565740095,6436.825823951297,2.463636744358605,52.919226155322896,6.809468024417093,208.36896860986928,88.70786281208903,1,0
15.76870396835384,13.53794399671814,7.374883723519035,4211.917134962121,2.4330891961254184,53.49957194684875,6.453963678125007,258.1512535382834,88.32481031214319,1,0
15.400665768010027,12.938207239071414,7.382072921720356,6474.387346940502,2.452384347409307,53.77699311887983,6.940699204071665,384.16883460144857,88.67461557161246,1,0
15.65979221083995,14.070766977607542,7.14400526257079,6076.8300893774585,2.4642590378343203,54.60415138305689,6.7560366114579,278.08648689805614,88.08355810285612,1,0
15.695807163056978,13.397393709849196,7.319808520396203,4797.040325252213,2.457041740308668,56.8164441421988,6.891617676695677,213.3340778349244,90.29280933960112,1,0
15.502455522263134,13.509468883298137,7.425261984701645,7139.878151563828,2.49886032678013,61.21806687021106,6.3786059522093534,184.75983717692876,89.30977227026807,1,0
14.580000921852749,18.31519463992487,5.399469183105248,6454.006021400703,1.422716732590933,61.32750828983097,12.74535317713698,236.81178263870532,88.50332644750324,1,0
15.634269960022197,24.939486947249716,6.8482436319581925,7446.567417507158,2.19695041768613,30.01549108261998,20.68753186777109,409.7462800450428,88.29712891336501,1,0
15.113599874048855,19.456486729669702,4.670401170174369,41303.681800915576,1.6846058381912925,22.315838942259244,15.97850677090834,1349.085829203318,105.93706586058823,1,0
15.489549292378706,19.16098968406127,4.854477358038063,40987.30544296464,1.711618638161212,21.839857732487356,15.967976307784062,1359.95143061662,106.81846235419538,1,0
15.252967465358594,18.99429053237533,4.852908967000465,42807.72284300971,1.6885517605546456,16.90881540972474,15.613639990740278,1327.570111056847,107.27675970802358,1,0
15.271289156037046,19.03380225951405,4.882897858490749,41226.22285332105,1.6420201805911272,21.324833818363352,15.85831592897669,1401.2336178322462,106.61904777497048,1,0
15.187220087929267,19.86671919963977,4.838755192580905,40609.9938827025,1.7068588196695926,22.436639314499477,15.635599543738346,1334.0781759636686,106.42343027520764,1,0
15.142166264345036,19.22376213247439,4.977423471993912,40282.36125153235,1.7132793383187706,23.076413607499283,15.727430082290129,1311.6561741197625,106.18221003480149,1,0
15.248462129441986,19.8515692980812,4.81813948348618,41539.44088290098,1.7407136149494529,23.176528200753097,16.224061842496905,1307.871705329326,106.0660796742719,1,0
14.814881943703844,18.81654854048409,4.805661408132759,39263.22556348953,1.7311704811730142,16.070425921726283,15.300644374142855,1258.652999387837,106.05253606758664,1,0
14.8426537821636,17.841120335104957,4.874991823371152,12847.030285506473,1.4810655729166462,40.638251652905616,16.638540952935593,415.437068521436,95.06496786329562,1,0
15.38195849065413,30.406233083356728,6.609292146714395,6140.75758293217,1.3926597588808702,85.16179086222483,23.09581850400053,464.7464024377451,82.88712550244928,0,1
15.255365474289146,30.567066598730484,6.626656758774395,6704.999006123544,1.401191686788964,83.52153100450272,23.752053813760853,520.1323027215387,82.74414598072185,0,1
15.66251731495398,30.313477552061745,6.611668768636476,7907.301208366315,1.4072259452717868,88.27437120464785,23.69606108901983,562.3463217186791,82.39527545980232,0,1
15.486435615989617,30.54855367674492,6.674647448673602,9400.014706156297,1.4505516600505255,87.53539172728722,22.225086901808112,497.3988107976799,82.86608583465156,0,1
15.760936480313818,30.68069634968831,6.40235249714673,7306.866659138378,1.39775911724942,87.45502822886303,23.099325328307103,459.7969945102799,82.2519719975241,0,1
15.55751297960322,31.003053627982343,6.587015998411956,6493.998713634818,1.3823922776031414,85.73559728017874,22.684884851004664,446.386091172077,82.67867126660862,0,1
15.462421731545662,30.06148234256411,6.649367253200452,8695.28074864977,1.4420124003950456,93.5211638875235,22.985825097801104,509.5231957174752,82.93725215614879,0,1
15.565857445088644,30.97249313581062,6.626875346709314,7127.78803339301,1.4411897393714794,91.0177330117244,23.196661346311263,403.7734278860082,83.14833763261838,0,1
12.80596522191358,31.49622550811928,3.378502835203747,1167.000877724876,0.8304464314290799,123.88544915296582,28.404101917880663,226.45750820710697,72.13841657811324,1,0
14.974345923441986,16.20934708838555,5.2505726536598125,12020.873543106403,1.6457564963207696,45.93728110763514,9.35351512405451,582.4950475961947,99.2820342546987,1,0
18.02882212350537,24.08383430885963,4.940543733983164,8564.068115811291,1.800270883444213,48.31878359836523,17.804092827330223,470.3283781452754,87.23327201074336,0,1
18.007364476230546,24.54375834199998,4.940543733983164,8541.443340584008,1.800270883444213,49.73548011002925,16.697764143744177,455.5558202282495,88.02307622602859,0,1
17.76948994639106,24.14736605023808,4.940543733983164,9560.945428728854,1.800270883444213,48.28398498844904,16.42661352907669,524.884007081249,87.94570046859268,0,1
17.781390266853258,24.949756750007182,4.940543733983164,9655.113413971018,1.800270883444213,47.30546068445305,17.293923707817843,453.2653694142913,86.78066683828244,0,1
17.773513557760825,24.39734971466325,4.940543733983164,8014.027780987297,1.800270883444213,43.22571799987294,16.94978209449816,479.5013684515648,87.52422528639696,0,1
17.679468341788315,23.914922364551224,4.940543733983164,8922.135076281584,1.800270883444213,52.226801644507226,17.69100998523445,377.19295154089264,86.8998985236533,0,1
17.639080737891437,23.952069288175608,4.940543733983164,7175.639343707545,1.800270883444213,45.31955493949751,16.554379279967,441.804086399965,86.04650651202189,0,1
17.77991985988125,23.802513312517583,4.940543733983164,8527.80332074272,1.800270883444213,49.8257800684233,16.969979586401575,519.9621162755446,87.37933413712486,0,1
9.761691989191949,24.939486947249716,4.940543733983164,7446.567417507158,1.800270883444213,137.08361955019606,26.56155130492127,409.7462800450428,88.29712891336501,1,0
12.290974399022453,24.939486947249716,7.697554865449735,7446.567417507158,1.126675434050265,104.32883364413114,16.265742096620528,409.7462800450428,88.29712891336501,1,0
13.386145959505562,32.205615659655834,6.147191745670055,7239.295944417459,1.5137562955858426,58.535849800097054,28.221630237670208,447.48372467752,88.66727941791885,1,0
13.118911342826893,32.50639899407728,6.349661219936455,7476.010520897706,1.6225597435868322,60.308487142285855,27.907199225262303,413.1844530142296,88.56956653184932,1,0
13.499289641536048,32.00486238318145,6.310236483047647,5928.079977621874,1.5878036793599553,61.62649662810184,27.40804010189112,514.1442031924134,90.04530168210408,1,0
13.4008384330603,32.508162301856444,6.480223794882502,6295.393503881571,1.5991995135636108,59.55898954536758,28.21507929326797,481.17865858448073,88.31250685564278,1,0
13.579479134845696,31.70765744594112,6.542314325697859,7439.71205448512,1.6423728631224568,60.57087493056925,27.69586086807358,506.82736662892665,88.91231270794545,1,0
13.609572065510957,31.409701095147344,6.477773929397404,9217.983654996564,1.6369267109468886,65.43794957751692,28.1884812813973,516.2386223936015,88.03685756061087,1,0
13.421020622716249,32.31806964243658,6.370050526469632,8425.710507505572,1.58041030366591,63.47117388647304,27.51569952269341,451.9544079298262,88.58264995796881,1,0
13.23111276539725,32.29059358855901,6.4698472216116265,8116.002213088912,1.5429043708661423,65.85474748522037,27.249173561710588,549.1523930274952,88.25066120055448,1,0
16.607126051923515,21.60152767737931,1.9158724438525727,18634.21513588589,1.6974072558059867,38.17412476951005,17.36672132047061,928.3672515840055,93.29466383003736,1,0
16.28378865591272,18.47318536408394,4.76346996469074,21823.438912642498,2.235944825680471,18.57708351795872,5.653297165789233,1014.543472273652,102.1308108498971,1,0
20.28024993092229,21.374274084403115,4.75259865416356,21750.1533171793,1.8444663757188715,29.51785738950133,16.327528729874942,790.3833415237466,91.81626868941112,1,0
14.93262658974747,26.61175767767251,8.189030527595294,6601.371544284694,1.3292114792417054,65.78971769083657,21.910110469582868,200.43306329190744,86.25024724111454,0,1
15.823195883062626,33.44864928992667,5.383792718714983,5955.881513970682,1.4202133764386868,65.57076899441397,28.802062915779835,271.1277541093387,88.40732832062609,1,0
16.025319570095537,32.89651840043688,5.604588134172367,4214.888464176301,1.415627339752236,66.51822294549717,28.06819704842158,127.2903629283561,89.38475453530332,1,0
15.72929546271048,33.260820044482266,5.66161356788893,6353.54159884468,1.4261164849888666,64.51067123823572,28.738802425345504,186.2861784971702,90.07153050050084,1,0
16.041749543453616,34.043654420181724,5.368603475832985,6030.110494721221,1.400442529115684,73.5776757582071,28.469553473711827,229.5504648419663,88.75092956813754,1,0
15.844864931542393,33.4099250654777,5.57305933476105,4697.813009045188,1.3401263701568524,66.3276006223094,28.076186064290244,328.03436900866706,89.33903609241612,1,0
15.885087351606735,32.85558649591022,5.423502142119294,4656.6411383553295,1.38450178268631,64.09628299079324,28.214071161370303,77.11801600323754,88.40413261107872,1,0
15.813026907024854,32.29172270615432,5.544500421287484,3589.716366749707,1.3688875825848157,62.91316236913724,28.24580238418805,219.56893236610057,88.7086302849906,1,0
15.72314030086153,33.28706083398713,5.366527390210577,5633.833122587036,1.3650234689984344,67.40673003732488,28.469846749468363,164.61780824881987,88.93803596813773,1,0
15.051033902377496,7.288632597778518,3.474460229671954,1844.6708612491009,1.1265153780286143,93.99405574523584,2.7153158327046927,193.818762982594,92.52786979900236,1,0
13.24837873030817,24.939486947249716,9.740776194611202,7446.567417507158,1.5942279922070983,116.79865463007624,13.96102681597165,409.7462800450428,88.29712891336501,1,0
14.50999962035484,24.939486947249716,7.378886383747139,7446.567417507158,3.1133193967822006,75.93175597153466,11.64979589813042,409.7462800450428,88.29712891336501,1,0
14.352402779829454,19.051592258828663,7.261747016834136,5221.144975237155,3.2357306801410197,79.17858679975899,7.044491607456392,187.9997832362415,103.69675732528076,1,0
14.14724652148149,19.21027114078115,7.21780146253314,4118.8832868200725,3.1416373654338665,79.14986816543794,7.03910475390458,116.41545951848092,102.60124664998273,1,0
14.289122111004009,18.754022934105944,7.275183314056015,4929.332420982354,3.2542397614651235,83.94710308366466,6.852147367219038,120.88909557787844,103.58592910805136,1,0
14.33696816496991,19.52211145571956,7.157489693741646,4687.998107195979,3.2604372741320327,77.57308590957093,7.149745271861274,233.7474784163401,104.71818410496437,1,0
14.267340448370552,19.66870981238728,7.254900950247232,6190.149333952227,3.1399242706249213,73.14965531805855,7.21545466823048,128.87622426540986,103.92879209706405,1,0
14.150407255712132,19.00287438445469,7.147285989988804,3607.580070351005,3.223431951698186,78.40806671648868,6.939328650012708,209.7989223572691,104.58384708263438,1,0
14.259978158166213,19.52980849483425,7.259612134879473,6202.393876653545,3.2673003502611624,82.46932825756308,7.26288577978578,265.03678489994684,104.94215397765566,1,0
13.924890497361243,18.823243321874585,7.181756462813683,6036.2701198356335,3.1527555145730086,80.62550880010832,6.674972902179855,101.2472622516478,104.34616234838244,1,0
8.658349991,28.48451904322297,5.746634887704272,780.4143513865915,0.3603285662949853,35.0,25.019001694973756,158.26395201825505,91.64472111685104,0,0
12.802708029313951,24.939486947249716,4.940543733983164,7446.567417507158,1.800270883444213,106.20364771350692,23.7090606456641,409.7462800450428,88.29712891336501,0,1
12.963868869609293,24.939486947249716,4.940543733983164,7446.567417507158,1.800270883444213,103.83163694187743,23.470592624526407,409.7462800450428,88.29712891336501,0,1
12.901580031649916,24.939486947249716,4.940543733983164,7446.567417507158,1.800270883444213,102.00637201988896,23.46294317794901,409.7462800450428,88.29712891336501,0,1
12.968125373214974,24.939486947249716,4.940543733983164,7446.567417507158,1.800270883444213,102.38336999603264,23.249910544050486,409.7462800450428,88.29712891336501,0,1
12.74010925622375,24.939486947249716,4.940543733983164,7446.567417507158,1.800270883444213,103.39674044622276,23.734222474418896,409.7462800450428,88.29712891336501,0,1
13.061660226234546,24.939486947249716,4.940543733983164,7446.567417507158,1.800270883444213,106.68821704634028,24.272506594818616,409.7462800450428,88.29712891336501,0,1
13.090923271409324,24.939486947249716,4.940543733983164,7446.567417507158,1.800270883444213,104.78580067063368,23.794880106865143,409.7462800450428,88.29712891336501,0,1
12.821965171199189,24.939486947249716,4.940543733983164,7446.567417507158,1.800270883444213,100.20915197472247,23.521001187535862,409.7462800450428,88.29712891336501,0,1
14.860841388235787,21.07951038501976,5.242885415683456,5131.565695988669,1.3286123895537127,49.8525098628623,17.91836564471199,409.7462800450428,84.38063713684676,1,0
13.24848604201318,24.939486947249716,7.538116626428553,7446.567417507158,1.495250421346727,113.25568937906016,27.861025831895617,409.7462800450428,88.29712891336501,1,0
15.025887780977548,27.933666264315452,4.940543733983164,1451.8064987614907,1.800270883444213,113.79809591500953,15.759905911573416,47.59181075749004,78.88031471809327,0,1
8.658349991,9.485223355250248,5.3865087761949,7053.163805157989,3.875058681007578,35.0,10.102495790648517,413.52221478389697,95.17851795676572,0,0
13.744084417832228,24.939486947249716,4.686024270236895,7446.567417507158,0.5770431552830366,68.37897819859168,12.068108333804648,409.7462800450428,88.29712891336501,1,0
14.39458730871382,30.5260993648094,2.341346458889511,3221.8479487639,0.664624812945491,85.66812062647237,25.7821090315239,176.7909494630537,82.25172984896443,1,0
14.3204143393878,30.68165390664188,2.3337879921408184,5700.104369855007,0.6836197746699995,84.58183792876326,26.50883654978332,198.8910641774625,83.55920940078892,1,0
14.46332537161028,29.671084341912405,2.2599220874596435,4589.908881155172,0.7121803201337863,89.82306497215065,25.55366088631267,278.7975749061154,83.96093218525141,1,0
14.631782444215798,30.590734003334457,2.3242881580995984,6060.173568796636,0.7145236938420007,92.43231575602564,26.31319493855524,311.19934558763657,82.20730770655841,1,0
14.288563852986233,30.271686331807665,2.2964921888862504,5216.295465350937,0.7346601064102007,90.828106414287,26.106625151362778,237.75452679252905,84.21593258627038,1,0
14.504861878993612,29.988795689732783,2.4152298808284245,3426.024281233199,0.6946880039747392,90.73793995923184,25.58664976891069,214.74348462298764,83.43381560590016,1,0
14.408255655161692,30.86320692993005,2.308100175512754,5361.937238225858,0.7154650331919183,85.51993545475575,25.783939284436578,128.07676440478622,83.13862086167408,1,0
14.407092702687274,29.781623209475136,2.4085089389319267,4639.037488899691,0.6509039632725672,89.55204947333766,25.40569057814318,210.75093694277305,82.1313539292178,1,0
14.63599012608012,31.84237556174821,4.479546663232719,6099.868781029698,1.8070350743920711,80.63772865716372,26.94921520921573,86.30405702578625,81.06367519116525,1,0
14.738464259461129,25.353700215778485,5.481195879109354,4914.939885064448,1.0924653723197626,91.87009521904189,19.684118581564896,125.4523988671785,78.97943354789437,0,1
15.362173987330555,24.939486947249716,4.940543733983164,7446.567417507158,1.800270883444213,86.86516386628207,20.307759502306443,409.7462800450428,88.29712891336501,0,1
15.49323909949774,24.939486947249716,4.940543733983164,7446.567417507158,1.800270883444213,85.15492019525121,20.81481842895332,409.7462800450428,88.29712891336501,0,1
15.116284482863271,24.939486947249716,4.940543733983164,7446.567417507158,1.800270883444213,83.4173380137712,19.93434238703346,409.7462800450428,88.29712891336501,0,1
15.048204506637436,24.939486947249716,4.940543733983164,7446.567417507158,1.800270883444213,86.18672590583566,20.28730368675184,409.7462800450428,88.29712891336501,0,1
15.260840422841731,24.939486947249716,4.940543733983164,7446.567417507158,1.800270883444213,84.39394434012735,19.63256555401688,409.7462800450428,88.29712891336501,0,1
15.217745628039488,24.939486947249716,4.940543733983164,7446.567417507158,1.800270883444213,87.19844651291119,20.17938156377017,409.7462800450428,88.29712891336501,0,1
15.326551189889654,24.939486947249716,4.940543733983164,7446.567417507158,1.800270883444213,89.02726404792138,19.80410149676356,409.7462800450428,88.29712891336501,0,1
15.523512742267302,24.939486947249716,4.940543733983164,7446.567417507158,1.800270883444213,83.25671776290397,20.25149058499014,409.7462800450428,88.29712891336501,0,1
13.070059928539097,32.46598925505096,4.940543733983164,3759.256786866634,1.800270883444213,115.22735255915778,23.75678759667973,84.25548961003372,83.21411044500559,1,0
13.233678617155311,32.20515588825276,4.940543733983164,1246.871620002402,1.800270883444213,114.6932107269124,23.594896734710108,61.43290626709272,83.04814356157158,1,0
13.230499036020394,31.94087718980312,4.940543733983164,2841.759051467403,1.800270883444213,116.04632126500094,23.89838952492005,72.56878841514359,83.01166184389015,1,0
12.85051487378954,31.33009469005746,4.940543733983164,1818.8037383280391,1.800270883444213,119.59731057707758,23.003911992818367,67.26116281084697,83.209031853806,1,0
13.202307223947388,31.64122853706271,4.940543733983164,1545.2271998963524,1.800270883444213,113.1750199917276,23.57208772356565,190.1928776524635,84.13114836488387,1,0
13.268890745289998,31.143218952273244,4.940543733983164,4348.540659981312,1.800270883444213,112.35095404902653,24.790653332226505,129.35078455675057,83.19698428481925,1,0
13.278799000657113,31.972141402932845,4.940543733983164,2792.773346206619,1.800270883444213,116.6282902020312,23.865584550082332,115.87671259861928,82.14739413246646,1,0
13.08878690178125,32.23955330960074,4.940543733983164,3927.163129004806,1.800270883444213,115.90026280985518,23.77781181696277,96.61142621256862,83.20494791731592,1,0
13.886518075319108,17.809918039229604,4.1232652629481645,4926.674445488185,1.475087594886856,68.51403072480736,13.006362459769818,250.84326359515012,90.90887017463363,1,0
12.88549115578785,24.60235921297568,4.940543733983164,2337.2905465071926,1.800270883444213,137.7905565451897,21.210205447591346,4.224164124817204,50.64833098261106,1,0
13.084394812364376,24.939486947249716,6.087769618821329,7446.567417507158,0.9954017137263342,89.10404617772397,9.183573622375448,409.7462800450428,88.29712891336501,1,0
11.485019447874,24.939486947249716,13.495213257840216,7446.567417507158,1.3785118960307,122.54667468895644,17.35657575818262,409.7462800450428,88.29712891336501,1,0
14.49130166774609,26.72358724682717,10.241414615708663,2701.8007634728933,1.5849304106740616,97.5153747879417,19.112306870658635,289.7709086601256,76.87044731887197,1,0
8.658349991,24.939486947249716,4.940543733983164,7446.567417507158,1.800270883444213,35.0,5.653297165789233,409.7462800450428,88.29712891336501,0,0
14.407689937757144,21.69520153453601,8.029021251259316,3485.3769124613123,1.6435333314409322,65.93110010682753,14.574992182155516,63.14519071979616,81.32975933363107,1,0
13.744595141604217,31.186524213215517,4.940543733983164,3964.673749062323,1.800270883444213,114.6788770459727,27.449842275172376,150.5333218604417,80.40892187242268,0,1
13.88580072436574,31.58992445516529,4.940543733983164,3668.339337290133,1.800270883444213,117.93963535834588,27.72346883526291,87.13956946344727,79.92143137781865,0,1
13.741113757643037,31.890305417797688,4.940543733983164,2501.856087906366,1.800270883444213,112.0816041971035,27.718123871495624,48.82056187471337,80.1509041121182,0,1
13.567576271351802,31.80042742404738,4.940543733983164,2019.223375954556,1.800270883444213,115.55634776804236,27.530352309413683,100.59627725172604,79.50628232538857,0,1
